Age,Gender,Fast_Food_Meals_Per_Week,Average_Daily_Calories,BMI,Physical_Activity_Hours_Per_Week,Sleep_Hours_Per_Day,Energy_Level_Score,Digestive_Issues,Doctor_Visits_Per_Year,Overall_Health_Score
20.45043484163527,Female,6.168866538781779,2470.4115366460196,26.107582619526998,6.569008559390624,4.088311301135001,4.740434831771814,Yes,6.0217201791403,5.950473017284192
39.158099829240705,Female,6.92670283639045,3402.5790717649998,32.56296898217317,2.5507801616107537,5.283611311743051,2.0512887335380126,Yes,6.077547358217194,5.109162739471875
49.578980219031905,Male,1.1349188770024992,3433.2633860762226,26.53361388680483,6.935230885177669,3.830348494755105,1.030821674941217,Yes,3.7965313344177933,1.3814143599094075
29.273325055270814,Female,4.0432317896374865,,29.172998046642476,0.8584988698168565,8.918352661114298,1.1129932662312536,Yes,1.1441083800385083,6.103871834672105
40.07513306915419,Female,-0.17280459255154884,2348.445824094795,34.50556564468768,,8.817880984960361,7.126334779999817,Yes,10.364333456403715,8.032725432866918
42.10433345558676,Female,6.128070430590188,2180.3353509817907,20.247690428099645,9.075652688018073,6.125571976938423,1.9522953688753775,No,5.336578083945685,0.9953124145863842
43.739791326733275,Male,6.820257602367533,1738.6257041015513,22.703277812816157,7.2234588504597514,7.594957544113627,3.9650804988490473,Yes,8.985733573880095,2.023848183058618
58.337182013023124,Male,11.989834276371074,2043.6240566588262,24.41788469698855,0.11724015918589811,5.659239742521173,4.913728410623156,No,1.9081865187757914,3.868405665687425
45.16833423330068,Male,5.271683808889197,2036.758158513723,24.84755787779684,2.7258106280320487,7.3027287231502465,6.88890959138371,Yes,3.016604908651246,1.8918251027534578
33.23009441420697,Male,4.208715210554107,1818.0255313837736,24.94155878969532,2.2482904138741877,7.965798293279611,2.0304204324126403,No,9.005714323691866,9.091786051241439
120.32643532130103,Female,36.18547580175212,6298.9840382717775,60.36617012147896,24.600789881122225,16.319222475982407,22.32032053176055,No,28.533291938349258,22.84958733589621
20.01262142493088,Female,5.213499818342511,3235.484562859591,29.977859068360065,2.473003569676075,5.990316846721665,1.06027482346249,Yes,10.046225899445743,8.035500770568996
53.60547363684785,Male,13.905707830813784,3093.238219822458,28.223578400476246,0.6076293021925493,7.740715775903305,6.861577090596949,No,,3.9341162508070613
24.784786663680407,Other,1.166018724742585,3027.7194910372964,23.187090820928915,4.55497282990212,5.261192650928328,8.92354252990839,No,1.0922789123087138,5.079380051735662
38.42412930810422,Female,-0.09023657333902525,1639.1364041100692,31.91006308329831,7.130214817264773,9.044686195265507,5.004622207085263,No,11.265644313132132,4.133299047645119
25.57605161216819,Male,5.940330941143285,2673.3088988252425,34.48142671018098,6.2594883470783875,4.093016005235233,5.08575792067527,No,6.716581404668674,8.953363813856441
56.53854058789981,Male,6.259137461490446,2071.8172028426934,31.830310692633326,6.657627232688357,6.93214985621631,3.9764756128769556,No,7.10474600906649,1.9882140319697872
34.82895539322745,Male,8.466421412691297,1881.1727651573628,17.484200983837713,0.7100111506412972,7.3370953141645545,3.069677337361219,No,9.181951588725138,7.655756442224182
20.907993622451443,Male,10.431950328118134,3311.4507645222875,28.54212701465084,9.551244793936165,7.46607750659914,9.325183247205542,No,4.6380532122446105,2.134666969114199
43.05338216601109,Male,9.252590761075462,2009.7191389565166,19.111967940927165,8.266163326007032,4.647919495225611,4.833441076344906,Yes,,0.8550978118149057
31.095478979891187,Male,12.98039902577932,3350.655402099841,22.37711785549449,8.256082089724481,8.814158763068647,8.343643835564798,No,7.017815085451879,3.1975952407041843
25.09691790417984,Male,1.0515751955294064,2966.2990206594545,19.190888292916863,8.275376956047932,4.8425858673802855,9.118858592254133,No,3.2067231111267223,9.05780571291265
42.302606409495986,Male,1.0525832863442335,2287.804225236569,28.566348956661617,9.025908784207992,7.066861339951013,5.07124373779278,No,10.212124847850657,2.9282850324324343
,Female,0.2737600713989376,2160.6227089503514,29.875479750005972,5.52005792040377,5.0727967201445185,9.16336238577275,Yes,3.0117146502248944,9.04184967360016
37.02459713216611,Male,9.131396885062912,2286.902804302334,20.00017250615505,1.8429347975482093,5.525924085127109,2.1114539817028644,No,4.095061069117028,6.809656479767186
44.451929265535725,Female,7.123427941894358,3262.563273861595,24.35628630775479,6.193633139905608,6.604058660176385,8.89528740495938,No,-0.24531058445449863,1.0660860372342307
23.36271356710463,,13.83916801525019,1653.8976001696826,26.195262562074525,7.429423823908064,6.1286152389373845,4.0911892772408835,Yes,,4.838935461795006
26.074060926283156,Other,6.823528322777409,1620.297168800302,24.294049055466697,7.443202022180134,4.783740252503593,5.931001429084662,No,0.7607444511706578,9.097337017564179
52.8972443813555,Male,0.047747934461728,2017.4719356301275,,5.157495501769266,4.966415347962423,6.17476329133826,No,7.016713416035873,2.9966945277408876
30.801322899995565,Male,10.597418179976508,2683.074476515181,24.87296372112062,0.5293911988069536,6.162236359084894,5.88835580141813,No,5.976274922658215,9.141193188261324
32.60714010344929,Other,10.074008160932246,3396.7887332547602,31.14425245622743,4.057504627081259,7.846732447969499,1.9544387983996132,No,8.914015932469377,5.047495340884216
53.791155024386946,Female,6.976206021540377,1702.1029175476847,19.329945338498604,9.15526024583919,8.490647313812687,7.074215390836753,Yes,8.18677530607582,8.84941333957879
56.491928661564764,Female,7.798893125413497,2967.730461807156,19.233456758530732,5.827255859879737,4.355733052425137,,No,3.980131342787682,5.934601007981784
20.55078811049906,Male,13.033057906186416,2892.057501311391,24.00062611291293,5.345109520263232,6.014153534363993,0.8045899447228115,No,0.7951880763235172,9.143430575723638
18.772177888799753,Male,3.2222589313540455,2725.9617478588884,34.07098413310073,2.790856285048781,4.5160588565531405,2.183719694342905,Yes,6.223535592453156,7.027889564746631
23.44640991782708,Female,0.15545585084885033,2871.415931839537,29.58928449179418,3.891261530078236,4.039122241530456,7.22161603424637,Yes,7.049547588834412,6.925224604220208
59.573394961475394,Female,0.2632213217333973,2734.86945720392,29.604498704502607,8.920845594502742,7.492478641452507,1.0882344682231682,No,11.042307288196266,7.9278307861870125
21.88791662226724,Female,2.0325160142402043,1713.219578163573,23.89453882977987,6.6669471881612425,7.164576210367221,0.8997604982010888,Yes,6.055223000592893,7.212602556206139
46.8493727731199,Female,13.828407034607723,1964.0029356924583,28.271923907772553,7.861594758302736,4.715070617536705,1.3238408976649176,Yes,5.928657214909005,9.05126001358216
34.15015045935573,Male,13.294216310298795,2798.153266905348,18.480535939074464,4.335935653673926,5.172789820493098,7.920274055406306,No,11.017709943804592,9.034563593037293
43.46545210381841,Female,3.7945081919919175,3265.2531301224326,28.594199680601676,6.315123749716084,4.158344421349569,3.923374223653476,Yes,3.6883952011815087,5.916726021683677
51.544568179579805,Male,3.9145067431004117,3306.4361739956694,33.899485614461824,2.4708303158451934,8.175908643281115,4.114732596858864,No,0.7502315191725605,6.916641707947625
26.855378761105904,Male,8.202905202351811,1708.7983853805792,28.426444650216435,7.123924237848944,8.924613273744955,2.069122729619879,Yes,4.979177629331987,1.7690100352870173
120.32643532130103,Male,36.18547580175212,6298.9840382717775,60.36617012147896,24.600789881122225,16.319222475982407,22.32032053176055,No,28.533291938349258,22.84958733589621
30.24963429975855,Female,13.141268695022495,2900.364866965171,30.0341131272167,4.568717139494882,5.252667899483985,9.238090595211117,No,9.156687287828834,0.9530667980304598
120.32643532130103,Male,36.18547580175212,6298.9840382717775,60.36617012147896,24.600789881122225,16.319222475982407,22.32032053176055,Yes,28.533291938349258,22.84958733589621
120.32643532130103,Male,36.18547580175212,6298.9840382717775,60.36617012147896,24.600789881122225,16.319222475982407,22.32032053176055,No,28.533291938349258,22.84958733589621
120.32643532130103,Female,36.18547580175212,6298.9840382717775,60.36617012147896,24.600789881122225,16.319222475982407,22.32032053176055,Yes,28.533291938349258,22.84958733589621
30.720479500754834,Male,5.067167612018655,3083.722617540884,26.997884117354584,8.002418895248848,4.240592780566081,2.027237009125427,No,5.864173993483328,5.133558456419916
39.972409840404126,Female,14.12538392832437,2864.813697326886,19.906251882725993,3.0464163354998615,4.210725100733358,7.243124424546262,No,4.752959004671595,2.0450492991837264
57.33007252565233,Male,8.141320823520125,3462.788554682437,18.55138797573867,4.359073611632704,6.916632646493368,2.0624480525688305,No,10.779230221405353,9.06725171085181
37.737078417205474,Female,-0.24908346633170714,2453.6116840985496,24.914686579609096,0.07885256546507678,6.018384573602659,7.869652353629202,No,4.166095367190459,3.6734416400451573
32.14984757180477,Female,8.228338080546951,,22.935545584715758,,4.037398688631098,7.875370933041186,Yes,1.9367645148779278,4.092211501006908
36.47989730300416,,8.015828392929317,3101.602522276732,26.474576511269618,5.119623642972924,6.859112642951919,0.8292932427340712,No,10.888883463130309,5.07286306098448
40.88924097827491,Male,12.184999028808347,2033.4333365518894,27.67117976403684,0.3521725354261068,4.104643317711227,7.95706696386752,No,8.945133599185718,7.984612760506732
43.1833039077717,Male,7.976954296562521,2598.098656683001,18.680137009612196,5.18215473207195,7.965837254380132,2.070825512241644,Yes,9.196891914665992,3.9354568730511037
41.387022351555174,Male,4.644368840339947,3010.8601748200795,19.889102248055952,9.136470889906684,5.535046480409848,6.08491435608446,No,3.156490758400295,5.1765620664389305
56.79458506500231,Other,12.174895754007004,1970.0889155510881,27.60224856005642,1.1502080673260633,4.255783626477178,0.9196949640913394,Yes,1.9708062672750726,4.051242424475932
120.32643532130103,Male,36.18547580175212,6298.9840382717775,60.36617012147896,24.600789881122225,16.319222475982407,22.32032053176055,No,28.533291938349258,22.84958733589621
31.946622814746206,Female,8.41311039820134,3332.5735133295198,30.277714903285535,4.331436596172899,5.955064423527801,7.178691031526767,Yes,10.018923321562397,2.8951669302947995
17.978661618597595,Male,9.945500663203699,2510.596130383685,29.12542992535252,6.675005593527922,8.953464766795134,0.8116188774273565,No,6.776067258131476,7.7873528573588215
42.32530601676681,Female,2.8066953501498704,2638.8225353343605,32.46819487077635,2.4507205918099744,6.733466739088332,2.059237463125048,Yes,,6.304612271443295
23.154462093840593,Female,1.035075177412336,2546.3522373060823,29.806643374336687,1.6100473978330914,5.447446345084821,7.101451319990151,Yes,6.1617978118512875,4.793518721600091
25.94529144743165,Female,12.25107132221282,1681.9651539023457,25.33358029353949,1.5217738841760182,7.6284015106304475,6.004800270873112,No,6.376058862518001,2.191250776938233
41.373312512834254,Male,4.580394348577083,2599.1620494924377,29.98095277449133,0.5560200327133554,5.419657451412882,3.061978416633384,No,5.981515487057239,6.724821015346527
17.70004295393872,Male,13.066425204450386,3032.5376626093544,22.606972581718235,1.6384941898360172,8.661177453842475,2.0515258649985033,No,5.93004215741537,1.982627116963567
25.14978115918336,,2.958013374380452,2100.0908130773673,23.189839589969896,6.497843010173359,5.951146960756806,4.013954675074533,Yes,1.1210227312123195,1.017820688564094
40.84141858153441,Female,5.315541192849995,2562.0794829728156,31.41684808911405,8.339489622907847,6.695925295316267,2.801370056350772,Yes,8.83661745360854,6.814671887528892
27.50713218051321,Female,2.364032445518644,2164.519456744759,25.554652824288844,7.9398007853766615,4.200441386026362,7.005993943697869,No,1.939254333460485,5.075965091673929
34.04181965503844,Other,4.88892609285604,,32.09233774124177,6.907341190430076,6.177023692920625,7.927693582773709,No,9.351469617618308,1.0340241565606108
24.735474644320487,Male,0.8303756905939104,2158.8760857974125,31.796658918850298,0.8813697797954609,8.075627654324053,1.8963715143953783,Yes,7.984895788111285,3.926729890240505
53.39522980574197,Female,1.0082195434440615,1922.2079748538667,32.03606726723669,2.757756993594671,7.9083396576274,7.123112956039192,No,2.065855365409496,3.9566544043398175
52.204159041442736,Female,12.065551435430603,2177.5578083730943,33.878613202511545,2.9364144791375497,4.981960039301475,7.890389303388085,No,0.9410699326064863,
49.978302540790985,Male,8.444811336034705,2614.0210801322573,24.73247318348627,2.588664248982695,5.099827773201591,6.153431322396742,No,8.184644155871505,9.154091450920628
22.244410493375128,Male,6.175914821682939,1787.9252353636796,23.09813299327345,5.151714955948674,8.137363399152779,5.836167379727302,,9.019482971536908,1.9751032712706091
59.28058110871292,Female,2.20573036062782,2668.16414873687,28.160960122359192,5.462153613302412,8.818930761002628,1.1180635479580114,No,8.352537772355145,1.183993158315744
55.85277940829726,Female,12.229034015418069,3301.1598054273704,23.861551396928654,3.779117297120397,4.569565782804577,3.9665343135342206,Yes,2.9505310734876162,1.6419565152264588
57.579916559057814,Female,10.342458728614234,3053.1154703714956,28.328480636278233,3.8627220095973835,6.339902627381884,0.9233890494779186,Yes,11.191605182518696,6.925556529643099
45.78147885062123,Male,-0.1673810010950221,3061.4608108678017,30.187077994946062,8.512008076871634,5.766684653553196,4.037474109294087,No,8.043862154489617,5.831732307491219
22.862766874369797,Female,6.971783681188956,3019.889185621286,30.01260132781111,7.991540691207652,8.378250475445144,2.1058407805621373,No,2.332076079562224,3.9424323281684948
25.49411486528957,Male,13.049192173834983,2654.3009820848647,24.625305126125188,2.8192092616047617,4.44186445247262,4.6728961707681735,No,6.147302479658741,1.0103553038398403
25.437685370914387,Male,5.064225640598373,2210.4161609582256,20.631933867577473,9.110029548666914,5.029552121405351,8.820506643683899,No,6.1426458166338485,0.7990898802378783
29.08637657907564,Male,5.815496140789852,3387.5538884153984,25.10925645476513,9.715391690724513,7.7130421729152285,3.2956486152468667,No,9.971105746248725,4.893410912567317
51.0935336484708,Female,7.9931110387405395,3329.121099471783,19.98401025018916,3.1671739887006254,4.398582625629964,7.988032049232062,No,7.239635234020426,0.9040212080910506
50.25134498935112,Female,4.0485921125701045,2635.636155621054,33.061505377404934,3.3927325093500724,6.47019770432685,3.083155613320466,Yes,9.119686514941138,7.054145058362747
39.720995578435556,Female,14.11971338502463,2696.1400201870897,23.92430460494462,4.893399842127703,6.145218835977503,6.2381233535407645,Yes,2.8722184601417404,1.264918486038209
41.04116774359273,Male,-0.01864469265737023,3420.0499363913814,20.651927195082575,9.563764714092565,5.646591972052322,4.085729627890911,No,1.92908927682307,0.9893600662821626
54.2313013820337,Female,10.856342718983395,2849.3264328565215,17.90559674404383,8.77472656137053,5.934197842298622,8.073409004108555,No,1.8936344384375192,2.008132117763105
52.4786167385146,Male,8.986957048242607,2659.3272400371643,28.812325076462162,0.9149837962674522,6.6449818282813355,6.075232835984313,Yes,11.072778537995664,3.0518282922266553
57.20737103273897,Female,5.670060509704562,2308.366837902372,29.081768658005547,3.6228668578201275,4.788629848872239,7.970238348170061,No,4.018674619056102,1.1259826348615585
38.250971049895355,Male,13.726712656759798,1733.055778261167,24.33541751930446,5.421973563821705,6.90473806986187,1.2036428871997014,No,10.078576360670032,9.122671016974842
43.570645980661524,,4.309228430545483,3226.17801759672,19.004861253120254,4.879559289018584,8.000258780140305,6.028141940204138,No,0.06725157037812242,7.952063276222368
51.68975001022947,,1.7866413969634427,3007.0556185476053,24.576430075218056,1.6128692254240087,7.779167620127576,1.0291855790505389,Yes,8.851919018015705,5.039995072733651
16.41906448764189,Male,10.778950506299916,2738.606556012896,23.794195779927566,8.787719853346282,4.804822188020346,1.1011878495401748,No,1.7291828419640383,2.0707583152689604
51.79793414700029,Female,12.02912233637632,,29.356639668001172,7.131062896413729,4.74037252346106,7.83025724119701,Yes,4.9462228529179795,5.0282380744374064
54.30844537644502,Female,8.058148452446542,2119.621507886123,28.909968381877498,8.450537471831964,5.204723903316991,7.065897746669658,No,1.9364523094098758,5.985862547486272
31.584056681894978,Male,0.43700758951922036,2649.8681752784755,24.521079702343894,8.597186165640608,5.934763366903551,2.930217763706403,Yes,4.105126723520401,0.8300038051413353
19.248862647650746,Female,0.17607029073998026,1817.0332665605981,21.65170007708716,7.802970608122243,5.949895033868712,5.827933452803048,No,8.291590117570378,3.932355759771629
15.924355116918367,Male,-0.19736526063585214,2804.145339558417,35.28209683498803,4.75928532778327,7.454986477824408,8.736874135108415,Yes,1.0947514439536778,9.30959680319851
22.45483949608682,Female,2.0724978968313748,3423.043996683266,26.080363785624815,6.292067665959734,4.3163758899685165,7.0211472375912365,No,9.980899806980853,2.0702413507479336
41.998672507510854,Female,10.874344711086898,3393.136119671843,29.467273991567396,1.3744944260624272,4.1796969196568154,3.0832828634119687,,1.0006402369473204,5.039365895338094
31.640380274832545,Female,4.789342522890828,3086.5405423992747,20.70260396337196,6.87811499062832,5.948466820448623,5.9587959959469385,Yes,10.979752409596955,1.1293135619598347
55.61106861712979,Male,9.080079832019278,2418.097993261313,25.73926749460915,1.7605539036877276,7.4719767387550124,4.076036259429216,No,4.9644145836054685,3.9739214200611177
44.13882724907724,Female,9.947538478895789,2458.0186779287164,18.754126918623108,7.2118769368077755,5.000354425474798,3.0616562651452917,Yes,5.069551120068583,3.905989621013472
26.110505480847348,Female,2.316661184531662,2022.3237593916947,26.470482241021394,2.314682160377792,7.231515382363174,8.995710552415668,Yes,9.983814855362024,5.837348383598056
32.866008183013875,Male,7.172741814343333,1813.7482178715766,34.42353554944103,1.3366292637157007,5.294873978832196,1.9946836514373323,No,10.3214566854383,9.056202980088548
32.75372606654121,Male,13.038351078594225,1619.5954045856881,24.232653179580762,1.3694220318638974,8.384174850967364,1.1033320807757216,Yes,7.102068820733814,2.7999825131068845
43.58307903204999,Female,13.227412609939408,2578.4123842478643,18.361599214985315,-0.012347354420628872,8.604420897957992,2.0953637795987254,No,11.276875719216532,8.875387298971493
59.2311740543668,Female,9.071358218976616,3416.5765180741637,18.782796555488062,7.232697001058254,5.438516851523259,7.114142630405628,No,9.888614248251837,6.09448216802765
30.036084635468658,Female,1.0970517924163887,1775.7733992944434,24.559085208695944,7.388433930697032,5.17195595779588,,No,0.9866888192549025,7.226201203537552
49.78553769616157,Female,13.149116667593967,2718.104897540275,20.76635526319319,5.107442672540902,6.047208958258897,6.099336057786682,Yes,8.308610202594865,1.8824240171460187
55.58393978301656,Female,8.296315791521552,2542.7009084393612,18.340846713865957,1.6485619034146282,5.106517044027374,7.029122016941774,No,1.1429580083921116,5.909110128289284
,Male,1.8703994670751767,2672.225883847345,30.88503920068215,0.796339641497087,7.44669262380157,9.109129820584748,No,0.034262496560041884,5.941009892652867
21.281376097315853,Male,3.9284841273861804,1767.7403303737601,25.879201006038254,0.15943738322514833,7.9593867882707805,7.999615794359163,Yes,8.998215679772033,2.0889649148378893
47.3074677876698,Male,8.90824791786944,2783.9276791795764,22.71737702518477,1.7288502957053324,7.49038249035519,6.127573268300534,No,1.1261862363941035,1.6920981001988387
54.62529889360409,Female,6.909916230221492,2194.1790150663487,33.112943480025926,8.803700616372723,8.063672135544886,3.1279809912543817,Yes,10.807923872734898,1.9244260095518446
40.41823243767096,Male,1.2657604949881425,2113.226551861423,20.03717992134397,2.397618434104813,6.215305731804586,8.013401809499479,No,5.972466802982827,0.8389183220853892
55.288932892487935,Female,4.590671314837293,2794.7230952573664,34.70283468116125,3.322180191439592,4.798476216725894,6.961093461881877,Yes,7.068642231415558,4.91721491050339
32.15732472843463,Female,,2106.950150051539,23.12043496163349,1.1175133727449162,7.73074874306534,3.066785209929187,No,4.006028238578729,8.210036195394366
46.01084939685106,Female,3.6055282310411503,3134.58522981407,33.33880960926228,2.2119462508969288,5.84830629505624,9.04115747375343,No,5.097040694444778,1.9517602677374657
52.45980650922416,Male,11.80943965094845,3370.735651757247,28.48330776007379,5.477493238961016,7.495613550733845,1.8096130806089832,Yes,10.904292542852023,5.055820724142057
29.861966748800487,Female,9.051471400709406,3358.39679802223,32.026461522067834,5.968631558185324,5.234019210997874,2.9242400127983728,Yes,0.1312519470069301,8.170835988965448
,Male,8.02859820477999,1927.6391658998295,34.800011014854505,2.4513650706977246,4.367016939484936,1.9221298418685544,No,5.247849902262652,4.985487136475533
24.208869238294497,Female,11.020470123589114,2296.6282904735035,22.95303902187067,0.7051982958197502,8.920056860769323,0.9706284573348561,No,11.151305674549027,1.9151441785875964
38.974027403149684,Male,3.970894868833449,2668.4973872928404,34.4734405185604,3.7881747035362627,4.708823672215256,4.045257267111557,Yes,6.903689907046253,2.891339775180057
45.241522239778895,Male,1.4330475515030954,2101.9257826597186,24.938960108847713,2.614910360347319,8.939668501906324,4.842585336810371,Yes,2.1933317127095675,5.947202800668325
19.132684677413707,Female,4.023322311286995,2499.648570092343,24.213507664358662,2.0757155611588978,8.961524489638114,6.181018964774383,No,10.161434702938468,5.055883378685731
58.70051430219566,Male,14.000902566189529,2403.83251434082,23.549976751469238,9.61986882094833,7.993356518906132,4.891912330480262,No,-0.05929557921262614,3.9778179727318266
23.74458296416588,Male,11.134831855132097,2115.84553645086,27.078839796012986,6.4344890911377615,7.303675927942188,0.9078747241279627,No,10.24403684636911,4.165861681419445
44.99974659826651,Female,2.9809161226713923,1731.7567335638,20.079703673576876,5.753982405670663,6.809583220802552,2.975226770764842,No,3.2353733214414464,5.069944597251481
45.253371450137024,Female,13.674374223775454,3319.830234481689,27.463818066616447,4.504027761318746,8.405940792762793,0.9260345200262663,Yes,0.2756435491468456,2.0071796020541472
36.15122052799627,Female,10.308640310739834,2246.7724342807073,26.94911156220225,4.113495292713382,5.307667587447014,5.166333449012922,No,6.637200857624352,8.955828603070348
45.92978606131217,Female,5.761083388304519,1798.2926671148782,31.277136736364756,5.295029960749334,6.456924594785337,5.061766845340839,No,4.017873215383644,2.01428609355373
27.079527912848356,Female,5.362034761001408,2784.2434851451203,,6.899758535977133,7.165724177154708,6.1546016208327545,Yes,0.19513452245854268,2.1863738118419414
45.68197940395567,Male,13.132719692173827,1650.346592120345,25.15513760096716,7.118799311847364,6.159348839054793,8.113131277667533,No,7.247988412111756,8.846443017085303
43.05940993731803,Male,1.0698278688080889,2504.1922809158473,22.47328182199211,1.5309003316152907,6.115868630471751,1.1321923171859758,No,8.08281465922995,
55.48774536754733,Male,10.867670181580145,3452.644319846713,22.070190455330472,,5.714310519783821,4.012116046479651,Yes,8.900082898565458,7.205438902815308
50.60797612024782,Female,9.960994493915114,2949.718156763282,20.94723912615425,3.9384991027105496,6.843457212393367,0.9998636942467705,No,1.0883581014561556,4.003955282509086
17.26746437488814,Female,10.018326322825434,1777.9595500675773,19.107563348117722,8.648355303974894,8.232174610197388,9.235365188633258,Yes,8.301034434570367,5.952071923330998
43.78085384554725,Male,12.02802449216698,1952.1486032822081,23.693126957803077,6.358328170565662,4.896745368051502,6.999543005258363,No,7.062480044116286,3.9835066355351683
29.99167641512719,Male,3.6687057398766783,2226.2523185030896,22.85136574349528,5.278033969774191,8.662355135389841,6.951860247904139,No,6.197117430747146,6.880227714574315
59.11377917571153,Female,5.839056934669919,2736.37413371485,34.40374518202374,1.204918859921608,7.3956496278243415,4.880522675303514,Yes,1.960776682116987,1.0221912344723827
19.523075518064115,Male,10.240433911784786,2659.111957960571,27.579148960653335,6.213723187276565,8.238802144164666,7.075248451635068,No,1.0337013515728009,2.7942028052571986
56.12552887227013,Female,6.070459921564829,2094.095893534458,23.940441501026456,1.0990300464391312,6.755716112448568,2.0313421467163835,No,5.953427072094887,2.817311962222652
22.32350731841463,Female,13.979589762106833,2888.6439619195125,28.361573436780937,3.3300675042501124,7.884065845927179,3.8796202553622843,No,3.9467660247393694,0.9019746045481656
24.10890606237003,Female,3.8248578076553,2626.092545883426,20.985408384660534,1.4720439878042326,4.343084276092268,7.219961546225506,No,5.2491539155823554,6.077294767251236
43.65404131345436,Male,11.02444832741951,2721.2311253866014,25.705639448557807,7.022690124105816,8.16314422772346,3.227287215697265,No,3.5164876959837312,8.837009424917978
25.846170465971348,Female,14.356946039747022,2525.663316684661,28.278918177988718,2.067800698027699,4.26055527433957,2.1343952238067523,No,0.9345022753855452,8.020448689725665
53.83405818511484,,7.874872323288017,2439.9394275902355,25.898148447022756,3.963619385741789,8.48944359025116,1.8390249090343718,No,8.08583400741784,7.355579103554459
50.039508529406135,Female,3.3210197936592274,3315.049947729948,24.96935025426401,9.154816584220537,8.945987670377871,0.9212987622892088,No,1.9497087896749743,8.07733194723068
59.3770948281062,Female,10.036116744763675,1617.2932542741632,35.31409934330181,1.9633576241860442,5.6010965181354715,4.915247485552007,Yes,11.131410255214552,6.1942603670039516
39.864050324127014,Female,1.6955047563422623,2054.047864135051,33.343589783490664,,5.017134862696784,5.824914707512801,No,5.719363992154195,9.018412733472697
31.94063537608454,Female,14.166683345606744,3252.7588700429155,28.737884825317373,4.438116892795877,7.824772814313661,6.0591574258054575,No,6.578073234171194,2.9100285765924325
48.611788112885904,Male,3.024800034680143,2348.8365589362543,27.78304366934528,0.2521302881253066,5.316749578021139,8.949963753205681,No,1.0003010463153983,9.128817370371994
